,alpha,distance,iters
246,2.8480358684358014,2.384185791015625e-06,1.0
247,2.8480358684358014,,
248,2.8480358684358014,2.4437904357910156e-06,4.0
249,2.8480358684358014,5.602836608886719e-06,8.0
250,2.8480358684358014,,
251,2.8480358684358014,3.6954879760742188e-06,6.0
252,2.8480358684358014,,
253,2.8480358684358014,3.0994415283203125e-06,10.0
254,2.8480358684358014,,
255,2.8480358684358014,,
256,2.8480358684358014,,
257,2.8480358684358014,,
258,2.8480358684358014,,
259,2.8480358684358014,,
260,2.8480358684358014,6.735324859619141e-06,4.0
261,2.8480358684358014,6.16312026977539e-05,5.0
262,2.8480358684358014,2.962350845336914e-05,19.0
263,2.8480358684358014,,
264,2.8480358684358014,3.6954879760742188e-06,40.0
265,2.8480358684358014,5.125999450683594e-06,85.0
266,2.8480358684358014,,
267,2.8480358684358014,,
268,2.8480358684358014,7.212162017822266e-06,28.0
269,2.8480358684358014,4.112720489501953e-06,11.0
270,2.8480358684358014,4.231929779052734e-06,19.0
271,2.8480358684358014,,
272,2.8480358684358014,,
273,2.8480358684358014,,
274,2.8480358684358014,,
275,2.8480358684358014,6.973743438720703e-06,1.0
276,2.8480358684358014,3.0994415283203125e-06,6.0
277,2.8480358684358014,2.86102294921875e-06,8.0
278,2.8480358684358014,1.0669231414794922e-05,71.0
279,2.8480358684358014,,
280,2.8480358684358014,,
281,2.8480358684358014,,
282,2.8480358684358014,5.304813385009766e-06,3.0
283,2.8480358684358014,1.7285346984863281e-06,7.0
284,2.8480358684358014,,
285,2.8480358684358014,,
286,2.8480358684358014,3.5762786865234375e-07,1.0
287,2.8480358684358014,,
288,2.8480358684358014,,
289,2.8480358684358014,,
290,2.8480358684358014,2.8014183044433594e-06,4.0
291,2.8480358684358014,,
292,2.8480358684358014,,
293,2.8480358684358014,8.225440979003906e-06,30.0
294,2.8480358684358014,1.3113021850585938e-06,6.0
295,2.8480358684358014,4.827976226806641e-06,6.0
296,2.8480358684358014,4.0531158447265625e-06,7.0
297,2.8480358684358014,,
298,2.8480358684358014,,
299,2.8480358684358014,,
300,2.8480358684358014,,
301,2.8480358684358014,,
302,2.8480358684358014,,
303,2.8480358684358014,6.9141387939453125e-06,9.0
304,2.8480358684358014,9.298324584960938e-06,4.0
305,2.8480358684358014,,
306,2.8480358684358014,,
307,2.8480358684358014,,
308,2.8480358684358014,,
309,2.8480358684358014,4.649162292480469e-06,9.0
310,2.8480358684358014,3.993511199951172e-06,13.0
311,2.8480358684358014,,
312,2.8480358684358014,1.0132789611816406e-06,1.0
313,2.8480358684358014,,
314,2.8480358684358014,5.066394805908203e-06,1.0
315,2.8480358684358014,1.5795230865478516e-05,10.0
316,2.8480358684358014,,
317,2.8480358684358014,,
318,2.8480358684358014,1.245737075805664e-05,5.0
319,2.8480358684358014,,
320,2.8480358684358014,5.424022674560547e-06,15.0
321,2.8480358684358014,,
322,2.8480358684358014,1.1324882507324219e-06,40.0
323,2.8480358684358014,1.055002212524414e-05,36.0
324,2.8480358684358014,4.470348358154297e-06,19.0
325,2.8480358684358014,1.1146068572998047e-05,4.0
326,2.8480358684358014,4.410743713378906e-06,5.0
327,2.8480358684358014,,
328,2.8480358684358014,,
329,2.8480358684358014,,
330,2.8480358684358014,,
331,2.8480358684358014,3.606081008911133e-05,1.0
332,2.8480358684358014,2.396106719970703e-05,56.0
333,2.8480358684358014,,
334,2.8480358684358014,2.86102294921875e-06,10.0
335,2.8480358684358014,4.172325134277344e-06,73.0
336,2.8480358684358014,,
337,2.8480358684358014,,
338,2.8480358684358014,,
339,2.8480358684358014,,
340,2.8480358684358014,1.3113021850585938e-06,1.0
341,2.8480358684358014,,
342,2.8480358684358014,6.723403930664062e-05,1.0
343,2.8480358684358014,4.112720489501953e-06,5.0
344,2.8480358684358014,2.4437904357910156e-06,4.0
345,2.8480358684358014,4.410743713378906e-06,6.0
346,2.8480358684358014,,
347,2.8480358684358014,,
348,2.8480358684358014,1.1146068572998047e-05,19.0
349,2.8480358684358014,,
350,2.8480358684358014,,
351,2.8480358684358014,8.940696716308594e-07,2.0
352,2.8480358684358014,,
353,2.8480358684358014,,
354,2.8480358684358014,7.271766662597656e-06,6.0
355,2.8480358684358014,2.86102294921875e-06,3.0
356,2.8480358684358014,,
357,2.8480358684358014,3.933906555175781e-06,4.0
358,2.8480358684358014,4.291534423828125e-06,4.0
359,2.8480358684358014,4.291534423828125e-06,10.0
360,2.8480358684358014,,
361,2.8480358684358014,,
362,2.8480358684358014,2.6226043701171875e-06,1.0
363,2.8480358684358014,,
364,2.8480358684358014,,
365,2.8480358684358014,,
366,2.8480358684358014,5.9604644775390625e-06,6.0
367,2.8480358684358014,1.728534698486328e-05,14.0
368,2.8480358684358014,2.9206275939941406e-06,1.0
369,2.8480358684358014,,
370,2.8480358684358014,,
371,2.8480358684358014,,
372,2.8480358684358014,,
373,2.8480358684358014,,
374,2.8480358684358014,6.198883056640625e-06,7.0
375,2.8480358684358014,,
376,2.8480358684358014,1.5914440155029297e-05,48.0
377,2.8480358684358014,,
378,2.8480358684358014,,
379,2.8480358684358014,3.516674041748047e-06,64.0
380,2.8480358684358014,,
381,2.8480358684358014,,
382,2.8480358684358014,4.410743713378906e-06,5.0
383,2.8480358684358014,,
384,2.8480358684358014,4.112720489501953e-06,9.0
385,2.8480358684358014,,
386,2.8480358684358014,1.4901161193847656e-06,3.0
387,2.8480358684358014,,
388,2.8480358684358014,,
389,2.8480358684358014,,
390,2.8480358684358014,,
391,2.8480358684358014,2.4139881134033203e-05,9.0
392,2.8480358684358014,,
393,2.8480358684358014,2.4437904357910156e-06,1.0
394,2.8480358684358014,2.9206275939941406e-06,4.0
395,2.8480358684358014,,
396,2.8480358684358014,,
397,2.8480358684358014,4.112720489501953e-06,9.0
398,2.8480358684358014,4.351139068603516e-06,29.0
399,2.8480358684358014,3.516674041748047e-06,14.0
400,2.8480358684358014,1.3113021850585938e-06,1.0
401,2.8480358684358014,,
402,2.8480358684358014,,
403,2.8480358684358014,,
404,2.8480358684358014,,
405,2.8480358684358014,,
406,2.8480358684358014,2.8014183044433594e-06,3.0
407,2.8480358684358014,1.728534698486328e-05,3.0
408,2.8480358684358014,2.7418136596679688e-06,2.0
409,2.8480358684358014,1.9669532775878906e-06,33.0
410,2.8480358684358014,,
411,2.8480358684358014,2.5033950805664062e-06,70.0
412,2.8480358684358014,,
413,2.8480358684358014,,
414,2.8480358684358014,,
415,2.8480358684358014,9.000301361083984e-06,6.0
416,2.8480358684358014,4.76837158203125e-06,4.0
417,2.8480358684358014,,
418,2.8480358684358014,8.940696716308594e-07,1.0
419,2.8480358684358014,,
420,2.8480358684358014,,
421,2.8480358684358014,,
422,2.8480358684358014,,
423,2.8480358684358014,,
424,2.8480358684358014,1.9669532775878906e-06,9.0
425,2.8480358684358014,,
426,2.8480358684358014,,
427,2.8480358684358014,4.887580871582031e-06,4.0
428,2.8480358684358014,,
429,2.8480358684358014,4.708766937255859e-06,14.0
430,2.8480358684358014,,
431,2.8480358684358014,,
432,2.8480358684358014,3.933906555175781e-06,29.0
433,2.8480358684358014,,
434,2.8480358684358014,2.086162567138672e-06,9.0
435,2.8480358684358014,3.933906555175781e-06,14.0
436,2.8480358684358014,2.384185791015625e-06,2.0
437,2.8480358684358014,,
438,2.8480358684358014,,
439,2.8480358684358014,1.9669532775878906e-06,2.0
440,2.8480358684358014,4.088878631591797e-05,6.0
441,2.8480358684358014,,
442,2.8480358684358014,,
443,2.8480358684358014,4.470348358154297e-06,3.0
444,2.8480358684358014,5.0067901611328125e-06,2.0
445,2.8480358684358014,1.5437602996826172e-05,4.0
446,2.8480358684358014,6.556510925292969e-07,1.0
447,2.8480358684358014,5.125999450683594e-06,13.0
448,2.8480358684358014,2.086162567138672e-06,1.0
449,2.8480358684358014,2.682209014892578e-06,5.0
450,2.8480358684358014,2.205371856689453e-06,3.0
451,2.8480358684358014,2.8014183044433594e-06,5.0
452,2.8480358684358014,,
453,2.8480358684358014,,
454,2.8480358684358014,7.569789886474609e-06,6.0
455,2.8480358684358014,3.814697265625e-06,9.0
456,2.8480358684358014,2.5033950805664062e-06,1.0
457,2.8480358684358014,3.355741500854492e-05,3.0
458,2.8480358684358014,5.245208740234375e-06,30.0
459,2.8480358684358014,,
460,2.8480358684358014,5.960464477539062e-07,1.0
461,2.8480358684358014,,
462,2.8480358684358014,1.0728836059570312e-05,24.0
463,2.8480358684358014,,
464,2.8480358684358014,2.0742416381835938e-05,20.0
465,2.8480358684358014,,
466,2.8480358684358014,3.6954879760742188e-06,6.0
467,2.8480358684358014,,
468,2.8480358684358014,2.7418136596679688e-06,6.0
469,2.8480358684358014,2.562999725341797e-06,5.0
470,2.8480358684358014,1.7285346984863281e-06,1.0
471,2.8480358684358014,,
472,2.8480358684358014,2.4437904357910156e-06,92.0
473,2.8480358684358014,5.066394805908203e-06,13.0
474,2.8480358684358014,,
475,2.8480358684358014,4.5299530029296875e-06,10.0
476,2.8480358684358014,,
477,2.8480358684358014,3.4570693969726562e-06,3.0
478,2.8480358684358014,3.4570693969726562e-06,6.0
479,2.8480358684358014,,
480,2.8480358684358014,,
481,2.8480358684358014,2.9802322387695312e-06,15.0
482,2.8480358684358014,2.2590160369873047e-05,4.0
483,2.8480358684358014,,
484,2.8480358684358014,2.9206275939941406e-06,11.0
485,2.8480358684358014,1.1324882507324219e-06,1.0
486,2.8480358684358014,,
487,2.8480358684358014,,
488,2.8480358684358014,1.4901161193847656e-05,2.0
489,2.8480358684358014,1.3232231140136719e-05,68.0
490,2.8480358684358014,,
491,2.8480358684358014,2.384185791015625e-06,8.0
492,2.8480358684358014,2.2232532501220703e-05,2.0
493,2.8480358684358014,4.589557647705078e-06,3.0
494,2.8480358684358014,9.059906005859375e-06,2.0
495,2.8480358684358014,,
496,2.8480358684358014,,
497,2.8480358684358014,1.7285346984863281e-06,92.0
498,2.8480358684358014,,
499,2.8480358684358014,1.1920928955078125e-06,1.0
500,2.8480358684358014,3.0994415283203125e-06,1.0
501,2.8480358684358014,,
502,2.8480358684358014,1.1682510375976562e-05,11.0
503,2.8480358684358014,1.1920928955078125e-05,1.0
504,2.8480358684358014,3.814697265625e-06,20.0
505,2.8480358684358014,,
506,2.8480358684358014,9.5367431640625e-07,1.0
507,2.8480358684358014,4.649162292480469e-06,8.0
508,2.8480358684358014,2.8014183044433594e-06,3.0
509,2.8480358684358014,,
510,2.8480358684358014,3.337860107421875e-06,5.0
511,2.8480358684358014,,
512,2.8480358684358014,3.0994415283203125e-06,22.0
513,2.8480358684358014,,
514,2.8480358684358014,,
515,2.8480358684358014,,
516,2.8480358684358014,,
517,2.8480358684358014,1.6689300537109375e-06,1.0
518,2.8480358684358014,8.940696716308594e-06,4.0
519,2.8480358684358014,7.092952728271484e-06,17.0
520,2.8480358684358014,,
521,2.8480358684358014,4.76837158203125e-06,3.0
522,2.8480358684358014,,
523,2.8480358684358014,9.953975677490234e-06,76.0
524,2.8480358684358014,1.2099742889404297e-05,1.0
525,2.8480358684358014,,
526,2.8480358684358014,4.947185516357422e-06,7.0
527,2.8480358684358014,1.0609626770019531e-05,12.0
528,2.8480358684358014,4.76837158203125e-07,1.0
529,2.8480358684358014,,
530,2.8480358684358014,,
531,2.8480358684358014,3.6954879760742188e-06,10.0
532,2.8480358684358014,1.5497207641601562e-06,2.0
533,2.8480358684358014,2.2649765014648438e-06,11.0
534,2.8480358684358014,9.715557098388672e-06,9.0
535,2.8480358684358014,2.8014183044433594e-06,7.0
536,2.8480358684358014,1.1920928955078125e-06,1.0
537,2.8480358684358014,,
538,2.8480358684358014,6.794929504394531e-06,7.0
539,2.8480358684358014,7.510185241699219e-06,22.0
540,2.8480358684358014,,
541,2.8480358684358014,,
542,2.8480358684358014,2.3245811462402344e-06,5.0
543,2.8480358684358014,2.9206275939941406e-06,18.0
544,2.8480358684358014,4.708766937255859e-06,14.0
545,2.8480358684358014,2.6226043701171875e-06,1.0
546,2.8480358684358014,,
547,2.8480358684358014,2.1457672119140625e-06,5.0
548,2.8480358684358014,1.424551010131836e-05,7.0
549,2.8480358684358014,,
550,2.8480358684358014,,
551,2.8480358684358014,1.0728836059570312e-06,1.0
552,2.8480358684358014,,
553,2.8480358684358014,3.3974647521972656e-06,4.0
554,2.8480358684358014,,
555,2.8480358684358014,4.291534423828125e-06,2.0
556,2.8480358684358014,1.7285346984863281e-06,6.0
557,2.8480358684358014,,
558,2.8480358684358014,2.9206275939941406e-06,1.0
559,2.8480358684358014,4.351139068603516e-06,2.0
560,2.8480358684358014,,
561,2.8480358684358014,,
562,2.8480358684358014,,
563,2.8480358684358014,1.043081283569336e-05,2.0
564,2.8480358684358014,,
565,2.8480358684358014,1.1146068572998047e-05,7.0
566,2.8480358684358014,,
567,2.8480358684358014,,
568,2.8480358684358014,1.6689300537109375e-06,1.0
569,2.8480358684358014,,
570,2.8480358684358014,6.020069122314453e-06,2.0
571,2.8480358684358014,1.9073486328125e-06,1.0
572,2.8480358684358014,4.947185516357422e-06,39.0
573,2.8480358684358014,4.172325134277344e-06,7.0
574,2.8480358684358014,,
575,2.8480358684358014,2.682209014892578e-06,1.0
576,2.8480358684358014,,
577,2.8480358684358014,6.079673767089844e-06,16.0
578,2.8480358684358014,2.384185791015625e-06,5.0
579,2.8480358684358014,1.7881393432617188e-06,11.0
580,2.8480358684358014,4.0531158447265625e-06,6.0
581,2.8480358684358014,,
582,2.8480358684358014,7.033348083496094e-06,28.0
583,2.8480358684358014,,
584,2.8480358684358014,2.205371856689453e-06,1.0
585,2.8480358684358014,,
586,2.8480358684358014,2.6226043701171875e-06,5.0
587,2.8480358684358014,7.092952728271484e-06,11.0
588,2.8480358684358014,4.410743713378906e-06,13.0
589,2.8480358684358014,,
590,2.8480358684358014,,
591,2.8480358684358014,5.9604644775390625e-06,5.0
592,2.8480358684358014,3.5762786865234375e-06,25.0
593,2.8480358684358014,5.125999450683594e-06,10.0
594,2.8480358684358014,5.304813385009766e-06,6.0
595,2.8480358684358014,3.516674041748047e-06,5.0
596,2.8480358684358014,9.47713851928711e-06,17.0
597,2.8480358684358014,,
598,2.8480358684358014,3.0994415283203125e-06,1.0
599,2.8480358684358014,,
0,8.11130830789687,9.775161743164062e-06,10.0
1,8.11130830789687,2.205371856689453e-06,12.0
2,8.11130830789687,,
3,8.11130830789687,2.205371856689453e-06,4.0
4,8.11130830789687,5.960464477539062e-07,1.0
5,8.11130830789687,,
6,8.11130830789687,1.6093254089355469e-06,8.0
7,8.11130830789687,,
8,8.11130830789687,,
9,8.11130830789687,2.682209014892578e-06,1.0
10,8.11130830789687,,
11,8.11130830789687,5.364418029785156e-07,1.0
12,8.11130830789687,,
13,8.11130830789687,,
14,8.11130830789687,,
15,8.11130830789687,1.5497207641601562e-06,6.0
16,8.11130830789687,2.5033950805664062e-06,1.0
17,8.11130830789687,2.562999725341797e-06,4.0
18,8.11130830789687,,
19,8.11130830789687,7.033348083496094e-06,10.0
20,8.11130830789687,,
21,8.11130830789687,1.0132789611816406e-06,1.0
22,8.11130830789687,,
23,8.11130830789687,4.76837158203125e-06,6.0
24,8.11130830789687,,
25,8.11130830789687,,
26,8.11130830789687,3.5762786865234375e-06,6.0
27,8.11130830789687,,
28,8.11130830789687,,
29,8.11130830789687,2.6226043701171875e-06,32.0
30,8.11130830789687,,
31,8.11130830789687,1.1622905731201172e-05,9.0
32,8.11130830789687,2.6226043701171875e-06,24.0
33,8.11130830789687,,
34,8.11130830789687,5.781650543212891e-06,76.0
35,8.11130830789687,,
36,8.11130830789687,4.708766937255859e-06,90.0
37,8.11130830789687,1.6689300537109375e-05,19.0
38,8.11130830789687,,
39,8.11130830789687,,
40,8.11130830789687,3.039836883544922e-06,11.0
41,8.11130830789687,,
42,8.11130830789687,5.662441253662109e-06,1.0
43,8.11130830789687,,
44,8.11130830789687,,
45,8.11130830789687,,
46,8.11130830789687,7.867813110351562e-06,96.0
47,8.11130830789687,9.417533874511719e-06,15.0
48,8.11130830789687,5.125999450683594e-06,26.0
49,8.11130830789687,,
50,8.11130830789687,,
51,8.11130830789687,1.245737075805664e-05,28.0
52,8.11130830789687,,
53,8.11130830789687,,
54,8.11130830789687,1.3709068298339844e-06,1.0
55,8.11130830789687,1.4185905456542969e-05,13.0
56,8.11130830789687,4.827976226806641e-06,16.0
57,8.11130830789687,,
58,8.11130830789687,,
59,8.11130830789687,7.450580596923828e-06,8.0
60,8.11130830789687,,
61,8.11130830789687,,
62,8.11130830789687,,
63,8.11130830789687,6.735324859619141e-06,5.0
64,8.11130830789687,,
65,8.11130830789687,,
66,8.11130830789687,,
67,8.11130830789687,1.6093254089355469e-06,1.0
68,8.11130830789687,1.0907649993896484e-05,22.0
69,8.11130830789687,3.039836883544922e-06,38.0
70,8.11130830789687,,
71,8.11130830789687,1.5497207641601562e-06,6.0
72,8.11130830789687,3.0994415283203125e-06,8.0
73,8.11130830789687,,
74,8.11130830789687,,
75,8.11130830789687,1.4603137969970703e-05,5.0
76,8.11130830789687,1.9669532775878906e-06,42.0
77,8.11130830789687,4.5299530029296875e-06,6.0
78,8.11130830789687,4.708766937255859e-06,3.0
79,8.11130830789687,3.993511199951172e-06,17.0
80,8.11130830789687,1.3113021850585938e-06,1.0
81,8.11130830789687,2.8014183044433594e-06,3.0
82,8.11130830789687,8.702278137207031e-06,7.0
83,8.11130830789687,,
84,8.11130830789687,,
85,8.11130830789687,,
86,8.11130830789687,,
87,8.11130830789687,,
88,8.11130830789687,3.2186508178710938e-06,11.0
89,8.11130830789687,,
90,8.11130830789687,,
91,8.11130830789687,1.8477439880371094e-06,6.0
92,8.11130830789687,,
93,8.11130830789687,,
94,8.11130830789687,3.6954879760742188e-06,4.0
95,8.11130830789687,6.556510925292969e-06,30.0
96,8.11130830789687,,
97,8.11130830789687,3.2782554626464844e-06,32.0
98,8.11130830789687,,
99,8.11130830789687,2.1457672119140625e-06,2.0
100,8.11130830789687,1.6689300537109375e-06,100.0
101,8.11130830789687,,
102,8.11130830789687,5.245208740234375e-06,9.0
103,8.11130830789687,,
104,8.11130830789687,5.781650543212891e-06,7.0
105,8.11130830789687,3.5762786865234375e-06,3.0
106,8.11130830789687,,
107,8.11130830789687,,
108,8.11130830789687,1.1742115020751953e-05,11.0
109,8.11130830789687,2.7418136596679688e-06,11.0
110,8.11130830789687,1.9073486328125e-06,10.0
111,8.11130830789687,,
112,8.11130830789687,4.410743713378906e-06,18.0
113,8.11130830789687,9.5367431640625e-07,1.0
114,8.11130830789687,7.092952728271484e-06,15.0
115,8.11130830789687,,
116,8.11130830789687,,
117,8.11130830789687,,
118,8.11130830789687,4.172325134277344e-06,18.0
119,8.11130830789687,8.344650268554688e-06,10.0
120,8.11130830789687,4.0531158447265625e-06,4.0
121,8.11130830789687,2.008676528930664e-05,10.0
122,8.11130830789687,,
123,8.11130830789687,2.4437904357910156e-06,21.0
124,8.11130830789687,1.33514404296875e-05,9.0
125,8.11130830789687,1.5139579772949219e-05,18.0
126,8.11130830789687,,
127,8.11130830789687,,
128,8.11130830789687,1.7285346984863281e-06,6.0
129,8.11130830789687,5.4836273193359375e-06,31.0
130,8.11130830789687,,
131,8.11130830789687,,
132,8.11130830789687,1.8477439880371094e-06,1.0
133,8.11130830789687,,
134,8.11130830789687,4.0531158447265625e-06,3.0
135,8.11130830789687,,
136,8.11130830789687,,
137,8.11130830789687,4.112720489501953e-06,19.0
138,8.11130830789687,,
139,8.11130830789687,,
140,8.11130830789687,1.0728836059570312e-06,1.0
141,8.11130830789687,2.6226043701171875e-06,2.0
142,8.11130830789687,4.887580871582031e-06,6.0
143,8.11130830789687,,
144,8.11130830789687,,
145,8.11130830789687,2.6226043701171875e-06,18.0
146,8.11130830789687,7.033348083496094e-06,3.0
147,8.11130830789687,,
148,8.11130830789687,1.0192394256591797e-05,1.0
149,8.11130830789687,,
150,8.11130830789687,,
151,8.11130830789687,,
152,8.11130830789687,5.841255187988281e-06,5.0
153,8.11130830789687,1.9073486328125e-06,42.0
154,8.11130830789687,2.3245811462402344e-06,1.0
155,8.11130830789687,,
156,8.11130830789687,1.4662742614746094e-05,64.0
157,8.11130830789687,,
158,8.11130830789687,2.086162567138672e-06,7.0
159,8.11130830789687,,
160,8.11130830789687,9.775161743164062e-06,1.0
161,8.11130830789687,,
162,8.11130830789687,2.4437904357910156e-06,64.0
163,8.11130830789687,4.76837158203125e-07,1.0
164,8.11130830789687,,
165,8.11130830789687,,
166,8.11130830789687,,
167,8.11130830789687,2.384185791015625e-06,32.0
168,8.11130830789687,,
169,8.11130830789687,8.58306884765625e-06,9.0
170,8.11130830789687,,
171,8.11130830789687,,
172,8.11130830789687,1.7881393432617188e-06,1.0
173,8.11130830789687,,
174,8.11130830789687,2.7418136596679688e-06,4.0
175,8.11130830789687,,
176,8.11130830789687,3.933906555175781e-06,63.0
177,8.11130830789687,1.9669532775878906e-06,5.0
178,8.11130830789687,2.562999725341797e-06,1.0
179,8.11130830789687,,
180,8.11130830789687,2.205371856689453e-06,1.0
181,8.11130830789687,,
182,8.11130830789687,2.9206275939941406e-06,10.0
183,8.11130830789687,,
184,8.11130830789687,,
185,8.11130830789687,2.3245811462402344e-06,68.0
186,8.11130830789687,,
187,8.11130830789687,,
188,8.11130830789687,,
189,8.11130830789687,,
190,8.11130830789687,1.0132789611816406e-06,1.0
191,8.11130830789687,2.086162567138672e-06,1.0
192,8.11130830789687,2.0682811737060547e-05,5.0
193,8.11130830789687,,
194,8.11130830789687,4.76837158203125e-06,54.0
195,8.11130830789687,,
196,8.11130830789687,,
197,8.11130830789687,5.066394805908203e-06,1.0
198,8.11130830789687,,
199,8.11130830789687,,
200,8.11130830789687,2.205371856689453e-06,9.0
201,8.11130830789687,1.7881393432617188e-06,2.0
202,8.11130830789687,1.0251998901367188e-05,34.0
203,8.11130830789687,,
204,8.11130830789687,1.9073486328125e-06,2.0
205,8.11130830789687,2.86102294921875e-06,10.0
206,8.11130830789687,1.3232231140136719e-05,9.0
207,8.11130830789687,,
208,8.11130830789687,2.0265579223632812e-06,4.0
209,8.11130830789687,5.781650543212891e-06,19.0
210,8.11130830789687,5.245208740234375e-06,55.0
211,8.11130830789687,2.2649765014648438e-06,6.0
212,8.11130830789687,3.2782554626464844e-06,1.0
213,8.11130830789687,1.633167266845703e-05,7.0
214,8.11130830789687,,
215,8.11130830789687,,
216,8.11130830789687,1.0728836059570312e-05,9.0
217,8.11130830789687,6.139278411865234e-06,9.0
218,8.11130830789687,,
219,8.11130830789687,,
220,8.11130830789687,,
221,8.11130830789687,,
222,8.11130830789687,3.159046173095703e-06,36.0
223,8.11130830789687,,
224,8.11130830789687,1.0728836059570312e-06,14.0
225,8.11130830789687,,
226,8.11130830789687,5.125999450683594e-06,11.0
227,8.11130830789687,6.735324859619141e-06,79.0
228,8.11130830789687,,
229,8.11130830789687,1.9073486328125e-05,2.0
230,8.11130830789687,,
231,8.11130830789687,3.159046173095703e-06,5.0
232,8.11130830789687,6.020069122314453e-06,72.0
233,8.11130830789687,2.2649765014648438e-06,13.0
234,8.11130830789687,1.9669532775878906e-06,1.0
235,8.11130830789687,,
236,8.11130830789687,,
237,8.11130830789687,,
238,8.11130830789687,,
239,8.11130830789687,,
240,8.11130830789687,3.814697265625e-06,1.0
241,8.11130830789687,3.8564205169677734e-05,3.0
242,8.11130830789687,,
